Data_Pedido,Cliente_ID,Produto,Quantidade,Valor_Unitario,Valor_Total
2025-03-27,139,Caixa de Sorvete de Chocolate Belga 10L,51,110.0,5610.0
2025-03-27,112,Caixa de Sorvete de Chocolate Belga 10L,39,110.0,4290.0
2025-03-27,107,Caixa de Sorvete de Chocolate Belga 10L,48,110.0,5280.0
2025-03-27,144,Caixa de Sorvete de Chocolate Belga 10L,64,110.0,7040.0
2025-03-27,107,Caixa de Sorvete de Chocolate Belga 10L,100,110.0,11000.0
2025-03-27,145,Caixa de Sorvete de Chocolate Belga 10L,79,110.0,8690.0
2025-03-27,148,Caixa de Sorvete de Chocolate Belga 10L,99,110.0,10890.0
2025-03-27,146,Caixa de Sorvete de Chocolate Belga 10L,45,110.0,4950.0
2025-03-27,150,Caixa de Sorvete de Chocolate Belga 10L,109,110.0,11990.0
2025-03-27,119,Caixa de Sorvete de Chocolate Belga 10L,115,110.0,12650.0
2025-03-28,109,Caixa de Sorvete de Chocolate Belga 10L,73,110.0,8030.0
2025-03-28,102,Caixa de Sorvete de Chocolate Belga 10L,86,110.0,9460.0
2025-03-28,108,Caixa de Sorvete de Chocolate Belga 10L,86,110.0,9460.0
2025-03-28,112,Caixa de Sorvete de Chocolate Belga 10L,48,110.0,5280.0
2025-03-29,104,Caixa de Sorvete de Chocolate Belga 10L,53,110.0,5830.0
2025-03-29,108,Caixa de Sorvete de Chocolate Belga 10L,33,110.0,3630.0
2025-03-29,107,Caixa de Sorvete de Chocolate Belga 10L,32,110.0,3520.0
2025-03-29,108,Caixa de Sorvete de Chocolate Belga 10L,72,110.0,7920.0
2025-03-29,111,Caixa de Sorvete de Chocolate Belga 10L,28,110.0,3080.0
2025-03-29,122,Caixa de Sorvete de Chocolate Belga 10L,92,110.0,10120.0
2025-03-29,121,Caixa de Sorvete de Chocolate Belga 10L,71,110.0,7810.0
2025-03-30,102,Caixa de Sorvete de Chocolate Belga 10L,29,110.0,3190.0
2025-03-30,145,Caixa de Sorvete de Chocolate Belga 10L,83,110.0,9130.0
2025-03-30,127,Caixa de Sorvete de Chocolate Belga 10L,55,110.0,6050.0
2025-03-30,146,Caixa de Sorvete de Chocolate Belga 10L,39,110.0,4290.0
2025-03-30,108,Caixa de Sorvete de Chocolate Belga 10L,30,110.0,3300.0
2025-03-30,103,Caixa de Sorvete de Chocolate Belga 10L,9,110.0,990.0
2025-03-30,114,Caixa de Sorvete de Chocolate Belga 10L,77,110.0,8470.0
2025-03-30,114,Caixa de Sorvete de Chocolate Belga 10L,77,110.0,8470.0
2025-03-30,110,Caixa de Sorvete de Chocolate Belga 10L,71,110.0,7810.0
2025-03-30,136,Caixa de Sorvete de Chocolate Belga 10L,32,110.0,3520.0
2025-03-30,122,Caixa de Sorvete de Chocolate Belga 10L,61,110.0,6710.0
2025-03-31,136,Caixa de Sorvete de Chocolate Belga 10L,70,110.0,7700.0
2025-03-31,103,Caixa de Sorvete de Chocolate Belga 10L,70,110.0,7700.0
2025-03-31,136,Caixa de Sorvete de Chocolate Belga 10L,94,110.0,10340.0
2025-03-31,117,Caixa de Sorvete de Chocolate Belga 10L,86,110.0,9460.0
2025-03-31,107,Caixa de Sorvete de Chocolate Belga 10L,29,110.0,3190.0
2025-03-31,133,Caixa de Sorvete de Chocolate Belga 10L,47,110.0,5170.0
2025-03-31,146,Caixa de Sorvete de Chocolate Belga 10L,81,110.0,8910.0
2025-03-31,115,Caixa de Sorvete de Chocolate Belga 10L,17,110.0,1870.0
2025-03-31,130,Caixa de Sorvete de Chocolate Belga 10L,15,110.0,1650.0
2025-03-31,127,Caixa de Sorvete de Chocolate Belga 10L,57,110.0,6270.0
2025-03-31,126,Caixa de Sorvete de Chocolate Belga 10L,91,110.0,10010.0
2025-03-31,143,Caixa de Sorvete de Chocolate Belga 10L,18,110.0,1980.0
2025-03-31,112,Caixa de Sorvete de Chocolate Belga 10L,48,110.0,5280.0
2025-03-31,121,Caixa de Sorvete de Chocolate Belga 10L,9,110.0,990.0
2025-04-01,102,Caixa de Sorvete de Chocolate Belga 10L,6,110.0,660.0
2025-04-01,121,Caixa de Sorvete de Chocolate Belga 10L,9,110.0,990.0
2025-04-01,131,Caixa de Sorvete de Chocolate Belga 10L,10,110.0,1100.0
2025-04-01,141,Caixa de Sorvete de Chocolate Belga 10L,23,110.0,2530.0
2025-04-01,118,Caixa de Sorvete de Chocolate Belga 10L,33,110.0,3630.0
2025-04-01,145,Caixa de Sorvete de Chocolate Belga 10L,27,110.0,2970.0
2025-04-01,129,Caixa de Sorvete de Chocolate Belga 10L,45,110.0,4950.0
2025-04-01,118,Caixa de Sorvete de Chocolate Belga 10L,13,110.0,1430.0
2025-04-01,137,Caixa de Sorvete de Chocolate Belga 10L,14,110.0,1540.0
2025-04-02,115,Caixa de Sorvete de Chocolate Belga 10L,19,110.0,2090.0
2025-04-02,141,Caixa de Sorvete de Chocolate Belga 10L,27,110.0,2970.0
2025-04-02,115,Caixa de Sorvete de Chocolate Belga 10L,7,110.0,770.0
2025-04-02,116,Caixa de Sorvete de Chocolate Belga 10L,32,110.0,3520.0
2025-04-02,120,Caixa de Sorvete de Chocolate Belga 10L,10,110.0,1100.0
2025-04-02,129,Caixa de Sorvete de Chocolate Belga 10L,34,110.0,3740.0
2025-04-02,107,Caixa de Sorvete de Chocolate Belga 10L,48,110.0,5280.0
2025-04-02,147,Caixa de Sorvete de Chocolate Belga 10L,18,110.0,1980.0
2025-04-02,136,Caixa de Sorvete de Chocolate Belga 10L,19,110.0,2090.0
2025-04-02,123,Caixa de Sorvete de Chocolate Belga 10L,20,110.0,2200.0
2025-04-02,120,Caixa de Sorvete de Chocolate Belga 10L,33,110.0,3630.0
2025-04-02,119,Caixa de Sorvete de Chocolate Belga 10L,37,110.0,4070.0
2025-04-03,137,Caixa de Sorvete de Chocolate Belga 10L,8,110.0,880.0
2025-04-03,104,Caixa de Sorvete de Chocolate Belga 10L,26,110.0,2860.0
2025-04-03,139,Caixa de Sorvete de Chocolate Belga 10L,10,110.0,1100.0
2025-04-03,110,Caixa de Sorvete de Chocolate Belga 10L,28,110.0,3080.0
2025-04-03,122,Caixa de Sorvete de Chocolate Belga 10L,5,110.0,550.0
2025-04-03,123,Caixa de Sorvete de Chocolate Belga 10L,6,110.0,660.0
2025-04-03,107,Caixa de Sorvete de Chocolate Belga 10L,5,110.0,550.0
2025-04-03,147,Caixa de Sorvete de Chocolate Belga 10L,12,110.0,1320.0
2025-04-03,120,Caixa de Sorvete de Chocolate Belga 10L,30,110.0,3300.0
2025-04-04,132,Caixa de Sorvete de Chocolate Belga 10L,33,110.0,3630.0
2025-04-04,139,Caixa de Sorvete de Chocolate Belga 10L,15,110.0,1650.0
2025-04-04,109,Caixa de Sorvete de Chocolate Belga 10L,18,110.0,1980.0
2025-04-04,112,Caixa de Sorvete de Chocolate Belga 10L,28,110.0,3080.0
2025-04-04,149,Caixa de Sorvete de Chocolate Belga 10L,46,110.0,5060.0
2025-04-04,122,Caixa de Sorvete de Chocolate Belga 10L,39,110.0,4290.0
2025-04-04,103,Caixa de Sorvete de Chocolate Belga 10L,25,110.0,2750.0
2025-04-04,126,Caixa de Sorvete de Chocolate Belga 10L,5,110.0,550.0
2025-04-04,147,Caixa de Sorvete de Chocolate Belga 10L,5,110.0,550.0
2025-04-04,109,Caixa de Sorvete de Chocolate Belga 10L,7,110.0,770.0
2025-04-04,103,Caixa de Sorvete de Chocolate Belga 10L,9,110.0,990.0
2025-04-05,115,Caixa de Sorvete de Chocolate Belga 10L,21,110.0,2310.0
2025-04-05,113,Caixa de Sorvete de Chocolate Belga 10L,29,110.0,3190.0
2025-04-05,140,Caixa de Sorvete de Chocolate Belga 10L,17,110.0,1870.0
2025-04-05,142,Caixa de Sorvete de Chocolate Belga 10L,19,110.0,2090.0
2025-04-05,127,Caixa de Sorvete de Chocolate Belga 10L,31,110.0,3410.0
2025-04-05,117,Caixa de Sorvete de Chocolate Belga 10L,24,110.0,2640.0
2025-04-05,138,Caixa de Sorvete de Chocolate Belga 10L,18,110.0,1980.0
2025-04-05,102,Caixa de Sorvete de Chocolate Belga 10L,22,110.0,2420.0
2025-04-05,106,Caixa de Sorvete de Chocolate Belga 10L,24,110.0,2640.0
2025-04-05,121,Caixa de Sorvete de Chocolate Belga 10L,42,110.0,4620.0
2025-04-06,139,Caixa de Sorvete de Chocolate Belga 10L,21,110.0,2310.0
2025-04-06,128,Caixa de Sorvete de Chocolate Belga 10L,10,110.0,1100.0
2025-04-06,137,Caixa de Sorvete de Chocolate Belga 10L,5,110.0,550.0
2025-04-06,129,Caixa de Sorvete de Chocolate Belga 10L,49,110.0,5390.0
2025-04-06,128,Caixa de Sorvete de Chocolate Belga 10L,29,110.0,3190.0
2025-04-06,146,Caixa de Sorvete de Chocolate Belga 10L,20,110.0,2200.0
2025-04-06,113,Caixa de Sorvete de Chocolate Belga 10L,48,110.0,5280.0
2025-04-06,118,Caixa de Sorvete de Chocolate Belga 10L,16,110.0,1760.0
2025-04-06,127,Caixa de Sorvete de Chocolate Belga 10L,20,110.0,2200.0
2025-04-06,137,Caixa de Sorvete de Chocolate Belga 10L,18,110.0,1980.0
2025-04-07,138,Caixa de Sorvete de Chocolate Belga 10L,24,110.0,2640.0
2025-04-07,125,Caixa de Sorvete de Chocolate Belga 10L,11,110.0,1210.0
2025-04-07,106,Caixa de Sorvete de Chocolate Belga 10L,31,110.0,3410.0
2025-04-07,101,Caixa de Sorvete de Chocolate Belga 10L,21,110.0,2310.0
2025-04-07,119,Caixa de Sorvete de Chocolate Belga 10L,34,110.0,3740.0
2025-04-08,114,Caixa de Sorvete de Chocolate Belga 10L,8,110.0,880.0
2025-04-08,101,Caixa de Sorvete de Chocolate Belga 10L,19,110.0,2090.0
2025-04-08,147,Caixa de Sorvete de Chocolate Belga 10L,12,110.0,1320.0
2025-04-09,145,Caixa de Sorvete de Chocolate Belga 10L,27,110.0,2970.0
2025-04-09,110,Caixa de Sorvete de Chocolate Belga 10L,6,110.0,660.0
2025-04-09,119,Caixa de Sorvete de Chocolate Belga 10L,11,110.0,1210.0
2025-04-09,112,Caixa de Sorvete de Chocolate Belga 10L,40,110.0,4400.0
2025-04-09,110,Caixa de Sorvete de Chocolate Belga 10L,12,110.0,1320.0
2025-04-09,118,Caixa de Sorvete de Chocolate Belga 10L,44,110.0,4840.0
2025-04-09,136,Caixa de Sorvete de Chocolate Belga 10L,8,110.0,880.0
2025-04-09,120,Caixa de Sorvete de Chocolate Belga 10L,26,110.0,2860.0
2025-04-09,128,Caixa de Sorvete de Chocolate Belga 10L,25,110.0,2750.0
2025-04-09,142,Caixa de Sorvete de Chocolate Belga 10L,52,110.0,5720.0
2025-04-09,119,Caixa de Sorvete de Chocolate Belga 10L,18,110.0,1980.0
2025-04-09,137,Caixa de Sorvete de Chocolate Belga 10L,8,110.0,880.0
2025-04-09,116,Caixa de Sorvete de Chocolate Belga 10L,25,110.0,2750.0
2025-04-09,150,Caixa de Sorvete de Chocolate Belga 10L,12,110.0,1320.0
2025-04-09,125,Caixa de Sorvete de Chocolate Belga 10L,25,110.0,2750.0
2025-04-10,103,Caixa de Sorvete de Chocolate Belga 10L,27,110.0,2970.0
2025-04-10,125,Caixa de Sorvete de Chocolate Belga 10L,37,110.0,4070.0
2025-04-10,125,Caixa de Sorvete de Chocolate Belga 10L,13,110.0,1430.0
2025-04-10,133,Caixa de Sorvete de Chocolate Belga 10L,8,110.0,880.0
2025-04-10,144,Caixa de Sorvete de Chocolate Belga 10L,21,110.0,2310.0
2025-04-10,139,Caixa de Sorvete de Chocolate Belga 10L,3,110.0,330.0
2025-04-10,112,Caixa de Sorvete de Chocolate Belga 10L,34,110.0,3740.0
2025-04-10,134,Caixa de Sorvete de Chocolate Belga 10L,4,110.0,440.0
2025-04-10,141,Caixa de Sorvete de Chocolate Belga 10L,45,110.0,4950.0
2025-04-10,120,Caixa de Sorvete de Chocolate Belga 10L,20,110.0,2200.0
2025-04-10,138,Caixa de Sorvete de Chocolate Belga 10L,38,110.0,4180.0
2025-04-10,120,Caixa de Sorvete de Chocolate Belga 10L,25,110.0,2750.0
2025-04-10,144,Caixa de Sorvete de Chocolate Belga 10L,18,110.0,1980.0
2025-04-10,111,Caixa de Sorvete de Chocolate Belga 10L,21,110.0,2310.0
2025-04-11,142,Caixa de Sorvete de Chocolate Belga 10L,16,110.0,1760.0
2025-04-11,131,Caixa de Sorvete de Chocolate Belga 10L,18,110.0,1980.0
2025-04-11,110,Caixa de Sorvete de Chocolate Belga 10L,3,110.0,330.0
2025-04-11,130,Caixa de Sorvete de Chocolate Belga 10L,53,110.0,5830.0
2025-04-11,131,Caixa de Sorvete de Chocolate Belga 10L,32,110.0,3520.0
2025-04-11,123,Caixa de Sorvete de Chocolate Belga 10L,53,110.0,5830.0
2025-04-11,126,Caixa de Sorvete de Chocolate Belga 10L,27,110.0,2970.0
2025-04-11,149,Caixa de Sorvete de Chocolate Belga 10L,11,110.0,1210.0
2025-04-11,108,Caixa de Sorvete de Chocolate Belga 10L,35,110.0,3850.0
2025-04-11,126,Caixa de Sorvete de Chocolate Belga 10L,40,110.0,4400.0
2025-04-11,123,Caixa de Sorvete de Chocolate Belga 10L,38,110.0,4180.0
2025-04-11,136,Caixa de Sorvete de Chocolate Belga 10L,33,110.0,3630.0
2025-04-11,128,Caixa de Sorvete de Chocolate Belga 10L,26,110.0,2860.0
2025-04-11,137,Caixa de Sorvete de Chocolate Belga 10L,32,110.0,3520.0
2025-04-12,120,Caixa de Sorvete de Chocolate Belga 10L,7,110.0,770.0
2025-04-12,149,Caixa de Sorvete de Chocolate Belga 10L,5,110.0,550.0
2025-04-12,128,Caixa de Sorvete de Chocolate Belga 10L,34,110.0,3740.0
2025-04-12,107,Caixa de Sorvete de Chocolate Belga 10L,34,110.0,3740.0
2025-04-12,109,Caixa de Sorvete de Chocolate Belga 10L,24,110.0,2640.0
2025-04-12,142,Caixa de Sorvete de Chocolate Belga 10L,6,110.0,660.0
2025-04-12,138,Caixa de Sorvete de Chocolate Belga 10L,23,110.0,2530.0
2025-04-12,140,Caixa de Sorvete de Chocolate Belga 10L,14,110.0,1540.0
2025-04-12,110,Caixa de Sorvete de Chocolate Belga 10L,43,110.0,4730.0
2025-04-12,122,Caixa de Sorvete de Chocolate Belga 10L,8,110.0,880.0
2025-04-12,130,Caixa de Sorvete de Chocolate Belga 10L,6,110.0,660.0
2025-04-13,109,Caixa de Sorvete de Chocolate Belga 10L,31,110.0,3410.0
2025-04-13,107,Caixa de Sorvete de Chocolate Belga 10L,14,110.0,1540.0
2025-04-13,123,Caixa de Sorvete de Chocolate Belga 10L,17,110.0,1870.0
2025-04-13,147,Caixa de Sorvete de Chocolate Belga 10L,37,110.0,4070.0
2025-04-13,113,Caixa de Sorvete de Chocolate Belga 10L,32,110.0,3520.0
2025-04-14,145,Caixa de Sorvete de Chocolate Belga 10L,58,110.0,6380.0
2025-04-14,110,Caixa de Sorvete de Chocolate Belga 10L,13,110.0,1430.0
2025-04-14,121,Caixa de Sorvete de Chocolate Belga 10L,12,110.0,1320.0
2025-04-14,133,Caixa de Sorvete de Chocolate Belga 10L,6,110.0,660.0
2025-04-14,140,Caixa de Sorvete de Chocolate Belga 10L,20,110.0,2200.0
2025-04-14,147,Caixa de Sorvete de Chocolate Belga 10L,9,110.0,990.0
2025-04-14,149,Caixa de Sorvete de Chocolate Belga 10L,20,110.0,2200.0
2025-04-14,141,Caixa de Sorvete de Chocolate Belga 10L,48,110.0,5280.0
2025-04-14,118,Caixa de Sorvete de Chocolate Belga 10L,28,110.0,3080.0
2025-04-14,116,Caixa de Sorvete de Chocolate Belga 10L,29,110.0,3190.0
2025-04-15,121,Caixa de Sorvete de Chocolate Belga 10L,29,110.0,3190.0
2025-04-15,104,Caixa de Sorvete de Chocolate Belga 10L,19,110.0,2090.0
2025-04-15,121,Caixa de Sorvete de Chocolate Belga 10L,20,110.0,2200.0
2025-04-15,146,Caixa de Sorvete de Chocolate Belga 10L,13,110.0,1430.0
2025-04-15,138,Caixa de Sorvete de Chocolate Belga 10L,26,110.0,2860.0
2025-04-15,131,Caixa de Sorvete de Chocolate Belga 10L,15,110.0,1650.0
2025-04-15,148,Caixa de Sorvete de Chocolate Belga 10L,29,110.0,3190.0
2025-04-15,148,Caixa de Sorvete de Chocolate Belga 10L,6,110.0,660.0
2025-04-15,144,Caixa de Sorvete de Chocolate Belga 10L,5,110.0,550.0
2025-04-15,132,Caixa de Sorvete de Chocolate Belga 10L,9,110.0,990.0
2025-04-15,113,Caixa de Sorvete de Chocolate Belga 10L,29,110.0,3190.0
2025-04-15,148,Caixa de Sorvete de Chocolate Belga 10L,30,110.0,3300.0
2025-04-15,117,Caixa de Sorvete de Chocolate Belga 10L,26,110.0,2860.0
2025-04-15,109,Caixa de Sorvete de Chocolate Belga 10L,14,110.0,1540.0
2025-04-15,127,Caixa de Sorvete de Chocolate Belga 10L,21,110.0,2310.0
2025-04-15,113,Caixa de Sorvete de Chocolate Belga 10L,17,110.0,1870.0
2025-04-16,125,Caixa de Sorvete de Chocolate Belga 10L,32,110.0,3520.0
2025-04-16,110,Caixa de Sorvete de Chocolate Belga 10L,12,110.0,1320.0
2025-04-16,113,Caixa de Sorvete de Chocolate Belga 10L,13,110.0,1430.0
2025-04-16,134,Caixa de Sorvete de Chocolate Belga 10L,18,110.0,1980.0
2025-04-16,107,Caixa de Sorvete de Chocolate Belga 10L,17,110.0,1870.0
2025-04-16,144,Caixa de Sorvete de Chocolate Belga 10L,12,110.0,1320.0
2025-04-16,150,Caixa de Sorvete de Chocolate Belga 10L,19,110.0,2090.0
2025-04-16,145,Caixa de Sorvete de Chocolate Belga 10L,17,110.0,1870.0
2025-04-16,122,Caixa de Sorvete de Chocolate Belga 10L,36,110.0,3960.0
2025-04-17,124,Caixa de Sorvete de Chocolate Belga 10L,34,110.0,3740.0
2025-04-17,119,Caixa de Sorvete de Chocolate Belga 10L,14,110.0,1540.0
2025-04-17,128,Caixa de Sorvete de Chocolate Belga 10L,13,110.0,1430.0
2025-04-17,135,Caixa de Sorvete de Chocolate Belga 10L,19,110.0,2090.0
2025-04-17,139,Caixa de Sorvete de Chocolate Belga 10L,32,110.0,3520.0
2025-04-18,149,Caixa de Sorvete de Chocolate Belga 10L,35,110.0,3850.0
2025-04-18,147,Caixa de Sorvete de Chocolate Belga 10L,21,110.0,2310.0
2025-04-18,113,Caixa de Sorvete de Chocolate Belga 10L,25,110.0,2750.0
2025-04-18,145,Caixa de Sorvete de Chocolate Belga 10L,40,110.0,4400.0
2025-04-18,128,Caixa de Sorvete de Chocolate Belga 10L,16,110.0,1760.0
2025-04-18,143,Caixa de Sorvete de Chocolate Belga 10L,6,110.0,660.0
2025-04-18,127,Caixa de Sorvete de Chocolate Belga 10L,5,110.0,550.0
2025-04-18,129,Caixa de Sorvete de Chocolate Belga 10L,24,110.0,2640.0
2025-04-18,135,Caixa de Sorvete de Chocolate Belga 10L,22,110.0,2420.0
2025-04-18,143,Caixa de Sorvete de Chocolate Belga 10L,24,110.0,2640.0
2025-04-18,130,Caixa de Sorvete de Chocolate Belga 10L,14,110.0,1540.0
2025-04-18,124,Caixa de Sorvete de Chocolate Belga 10L,18,110.0,1980.0
2025-04-18,110,Caixa de Sorvete de Chocolate Belga 10L,57,110.0,6270.0
2025-04-19,145,Caixa de Sorvete de Chocolate Belga 10L,13,110.0,1430.0
2025-04-19,121,Caixa de Sorvete de Chocolate Belga 10L,41,110.0,4510.0
2025-04-19,143,Caixa de Sorvete de Chocolate Belga 10L,33,110.0,3630.0
2025-04-19,101,Caixa de Sorvete de Chocolate Belga 10L,15,110.0,1650.0
2025-04-19,136,Caixa de Sorvete de Chocolate Belga 10L,19,110.0,2090.0
2025-04-19,120,Caixa de Sorvete de Chocolate Belga 10L,31,110.0,3410.0
2025-04-19,115,Caixa de Sorvete de Chocolate Belga 10L,33,110.0,3630.0
2025-04-20,132,Caixa de Sorvete de Chocolate Belga 10L,35,110.0,3850.0
2025-04-20,144,Caixa de Sorvete de Chocolate Belga 10L,33,110.0,3630.0
2025-04-20,102,Caixa de Sorvete de Chocolate Belga 10L,5,110.0,550.0
2025-04-20,127,Caixa de Sorvete de Chocolate Belga 10L,13,110.0,1430.0
2025-04-20,102,Caixa de Sorvete de Chocolate Belga 10L,33,110.0,3630.0
2025-04-20,102,Caixa de Sorvete de Chocolate Belga 10L,9,110.0,990.0
2025-04-20,110,Caixa de Sorvete de Chocolate Belga 10L,21,110.0,2310.0
2025-04-20,137,Caixa de Sorvete de Chocolate Belga 10L,14,110.0,1540.0
2025-04-20,104,Caixa de Sorvete de Chocolate Belga 10L,13,110.0,1430.0
2025-04-20,140,Caixa de Sorvete de Chocolate Belga 10L,22,110.0,2420.0
2025-04-20,149,Caixa de Sorvete de Chocolate Belga 10L,5,110.0,550.0
2025-04-21,146,Caixa de Sorvete de Chocolate Belga 10L,10,110.0,1100.0
2025-04-21,138,Caixa de Sorvete de Chocolate Belga 10L,6,110.0,660.0
2025-04-21,105,Caixa de Sorvete de Chocolate Belga 10L,9,110.0,990.0
2025-04-21,132,Caixa de Sorvete de Chocolate Belga 10L,22,110.0,2420.0
2025-04-21,133,Caixa de Sorvete de Chocolate Belga 10L,24,110.0,2640.0
2025-04-21,136,Caixa de Sorvete de Chocolate Belga 10L,16,110.0,1760.0
2025-04-21,149,Caixa de Sorvete de Chocolate Belga 10L,32,110.0,3520.0
2025-04-21,137,Caixa de Sorvete de Chocolate Belga 10L,13,110.0,1430.0
2025-04-21,138,Caixa de Sorvete de Chocolate Belga 10L,41,110.0,4510.0
2025-04-21,138,Caixa de Sorvete de Chocolate Belga 10L,36,110.0,3960.0
2025-04-22,144,Caixa de Sorvete de Chocolate Belga 10L,24,110.0,2640.0
2025-04-22,106,Caixa de Sorvete de Chocolate Belga 10L,26,110.0,2860.0
2025-04-22,146,Caixa de Sorvete de Chocolate Belga 10L,26,110.0,2860.0
2025-04-22,126,Caixa de Sorvete de Chocolate Belga 10L,2,110.0,220.0
2025-04-22,149,Caixa de Sorvete de Chocolate Belga 10L,12,110.0,1320.0
2025-04-22,129,Caixa de Sorvete de Chocolate Belga 10L,26,110.0,2860.0
2025-04-22,144,Caixa de Sorvete de Chocolate Belga 10L,26,110.0,2860.0
2025-04-23,150,Caixa de Sorvete de Chocolate Belga 10L,19,110.0,2090.0
2025-04-23,107,Caixa de Sorvete de Chocolate Belga 10L,14,110.0,1540.0
2025-04-23,129,Caixa de Sorvete de Chocolate Belga 10L,30,110.0,3300.0
2025-04-23,120,Caixa de Sorvete de Chocolate Belga 10L,17,110.0,1870.0
2025-04-23,127,Caixa de Sorvete de Chocolate Belga 10L,35,110.0,3850.0
2025-04-23,113,Caixa de Sorvete de Chocolate Belga 10L,16,110.0,1760.0
2025-04-23,134,Caixa de Sorvete de Chocolate Belga 10L,5,110.0,550.0
2025-04-23,142,Caixa de Sorvete de Chocolate Belga 10L,11,110.0,1210.0
2025-04-23,136,Caixa de Sorvete de Chocolate Belga 10L,12,110.0,1320.0
2025-04-24,120,Caixa de Sorvete de Chocolate Belga 10L,17,110.0,1870.0
2025-04-24,105,Caixa de Sorvete de Chocolate Belga 10L,37,110.0,4070.0
2025-04-24,109,Caixa de Sorvete de Chocolate Belga 10L,14,110.0,1540.0
2025-04-24,141,Caixa de Sorvete de Chocolate Belga 10L,19,110.0,2090.0
2025-04-24,141,Caixa de Sorvete de Chocolate Belga 10L,6,110.0,660.0
2025-04-24,141,Caixa de Sorvete de Chocolate Belga 10L,44,110.0,4840.0
2025-04-25,101,Caixa de Sorvete de Chocolate Belga 10L,29,110.0,3190.0
2025-04-25,118,Caixa de Sorvete de Chocolate Belga 10L,23,110.0,2530.0
2025-04-25,146,Caixa de Sorvete de Chocolate Belga 10L,44,110.0,4840.0
2025-04-25,109,Caixa de Sorvete de Chocolate Belga 10L,23,110.0,2530.0
2025-04-25,137,Caixa de Sorvete de Chocolate Belga 10L,24,110.0,2640.0
2025-04-26,127,Caixa de Sorvete de Chocolate Belga 10L,27,110.0,2970.0
2025-04-26,117,Caixa de Sorvete de Chocolate Belga 10L,11,110.0,1210.0
2025-04-26,119,Caixa de Sorvete de Chocolate Belga 10L,10,110.0,1100.0
2025-04-26,109,Caixa de Sorvete de Chocolate Belga 10L,3,110.0,330.0
2025-04-26,139,Caixa de Sorvete de Chocolate Belga 10L,7,110.0,770.0
2025-04-27,102,Caixa de Sorvete de Chocolate Belga 10L,12,110.0,1320.0
2025-04-27,133,Caixa de Sorvete de Chocolate Belga 10L,6,110.0,660.0
2025-04-27,148,Caixa de Sorvete de Chocolate Belga 10L,20,110.0,2200.0
2025-04-27,142,Caixa de Sorvete de Chocolate Belga 10L,21,110.0,2310.0
2025-04-27,117,Caixa de Sorvete de Chocolate Belga 10L,4,110.0,440.0
2025-04-27,142,Caixa de Sorvete de Chocolate Belga 10L,14,110.0,1540.0
2025-04-27,114,Caixa de Sorvete de Chocolate Belga 10L,13,110.0,1430.0
2025-04-27,147,Caixa de Sorvete de Chocolate Belga 10L,12,110.0,1320.0
2025-04-27,132,Caixa de Sorvete de Chocolate Belga 10L,40,110.0,4400.0
2025-04-28,135,Caixa de Sorvete de Chocolate Belga 10L,27,110.0,2970.0
2025-04-28,137,Caixa de Sorvete de Chocolate Belga 10L,18,110.0,1980.0
2025-04-28,122,Caixa de Sorvete de Chocolate Belga 10L,23,110.0,2530.0
2025-04-28,105,Caixa de Sorvete de Chocolate Belga 10L,55,110.0,6050.0
2025-04-28,144,Caixa de Sorvete de Chocolate Belga 10L,10,110.0,1100.0
2025-04-28,142,Caixa de Sorvete de Chocolate Belga 10L,7,110.0,770.0
2025-04-28,144,Caixa de Sorvete de Chocolate Belga 10L,22,110.0,2420.0
2025-04-28,106,Caixa de Sorvete de Chocolate Belga 10L,26,110.0,2860.0
2025-04-28,143,Caixa de Sorvete de Chocolate Belga 10L,23,110.0,2530.0
2025-04-29,133,Caixa de Sorvete de Chocolate Belga 10L,10,110.0,1100.0
2025-04-29,141,Caixa de Sorvete de Chocolate Belga 10L,13,110.0,1430.0
2025-04-29,107,Caixa de Sorvete de Chocolate Belga 10L,36,110.0,3960.0
2025-04-29,140,Caixa de Sorvete de Chocolate Belga 10L,29,110.0,3190.0
2025-04-29,122,Caixa de Sorvete de Chocolate Belga 10L,20,110.0,2200.0
2025-04-29,145,Caixa de Sorvete de Chocolate Belga 10L,45,110.0,4950.0
2025-04-29,105,Caixa de Sorvete de Chocolate Belga 10L,8,110.0,880.0
2025-04-29,138,Caixa de Sorvete de Chocolate Belga 10L,21,110.0,2310.0
2025-04-30,131,Caixa de Sorvete de Chocolate Belga 10L,10,110.0,1100.0
2025-04-30,143,Caixa de Sorvete de Chocolate Belga 10L,26,110.0,2860.0
2025-04-30,109,Caixa de Sorvete de Chocolate Belga 10L,10,110.0,1100.0
2025-04-30,134,Caixa de Sorvete de Chocolate Belga 10L,23,110.0,2530.0
2025-04-30,131,Caixa de Sorvete de Chocolate Belga 10L,6,110.0,660.0
2025-05-01,109,Caixa de Sorvete de Chocolate Belga 10L,12,110.0,1320.0
2025-05-01,103,Caixa de Sorvete de Chocolate Belga 10L,5,110.0,550.0
2025-05-01,105,Caixa de Sorvete de Chocolate Belga 10L,43,110.0,4730.0
2025-05-01,115,Caixa de Sorvete de Chocolate Belga 10L,11,110.0,1210.0
2025-05-01,141,Caixa de Sorvete de Chocolate Belga 10L,16,110.0,1760.0
2025-05-01,144,Caixa de Sorvete de Chocolate Belga 10L,40,110.0,4400.0
2025-05-01,139,Caixa de Sorvete de Chocolate Belga 10L,17,110.0,1870.0
